time_s,eeg_uv
10.406250,0.177701
10.414062,5.272332
10.421875,5.098529
10.429688,1.403900
10.437500,-2.344025
10.445312,-7.879432
10.453125,-15.784379
10.460938,-22.024269
10.468750,-29.262769
10.476562,-28.039032
10.484375,-22.900573
10.492188,-14.628382
10.500000,-2.025989
10.507812,8.062885
10.515625,10.991159
10.523438,13.365224
10.531250,7.752384
10.539062,1.262719
10.546875,-5.466918
10.554688,-14.066333
10.562500,-23.280854
10.570312,-28.908768
10.578125,-27.692322
10.585938,-23.065523
10.593750,-12.316315
10.601562,-2.956416
10.609375,6.334215
10.617188,9.455991
10.625000,8.571518
10.632812,7.472506
10.640625,0.425423
10.648438,-4.991157
10.656250,-15.830553
10.664062,-24.267483
10.671875,-27.301377
10.679688,-23.615808
10.687500,-16.764316
10.695312,-3.539901
10.703125,7.904139
10.710938,14.753681
10.718750,15.135671
10.726562,14.625926
10.734375,13.274352
10.742188,8.434720
10.750000,2.971146
10.757812,-2.067308
10.765625,-9.336970
10.773438,-17.353802
10.781250,-16.862542
10.789062,-9.538488
10.796875,-0.898230
10.804688,9.011154
10.812500,11.401027
10.820312,12.909620
10.828125,11.438110
10.835938,5.042590
10.843750,-0.176459
10.851562,-6.356630
10.859375,-15.291413
10.867188,-23.151140
10.875000,-25.581743
10.882812,-22.150209
10.890625,-12.216145
10.898438,1.509791
10.906250,11.811762
10.914062,16.503833
10.921875,18.247807
10.929688,17.645560
10.937500,12.282640
10.945312,9.288035
10.953125,3.486596
10.960938,-3.083671
10.968750,-12.225165
10.976562,-14.736777
10.984375,-11.941500
10.992188,-2.760390
11.000000,3.284154
11.007812,10.485787
11.015625,13.782173
11.023438,13.497249
11.031250,9.332973
11.039062,4.966611
11.046875,-0.596189
11.054688,-8.027857
11.062500,-18.663235
11.070312,-26.788004
11.078125,-27.611747
11.085938,-23.122826
11.093750,-11.161476
11.101562,-1.464057
11.109375,3.851688
11.117188,6.053691
11.125000,8.239315
11.132812,5.569864
11.140625,-0.389724
11.148438,-5.868377
11.156250,-14.440924
11.164062,-21.939133
11.171875,-26.301484
11.179688,-28.492259
11.187500,-23.570287
11.195312,-12.259544
11.203125,-0.502446
11.210938,7.990070
11.218750,11.138517
11.226562,9.502629
11.234375,8.783535
11.242188,9.039124
11.250000,4.746042
11.257812,-3.023351
11.265625,-11.220827
11.273438,-16.463203
11.281250,-15.117687
11.289062,-10.825688
11.296875,-2.279259
11.304688,8.648633
11.312500,14.867403
11.320312,14.176515
11.328125,10.544039
11.335938,9.836792
11.343750,4.604161
11.351562,-1.057150
11.359375,-9.818587
11.367188,-17.892879
11.375000,-18.013826
11.382812,-16.850458
11.390625,-10.071583
11.398438,0.487859
11.406250,7.520765
11.414062,14.622136
11.421875,15.815341
11.429688,15.065490
11.437500,13.143702
11.445312,10.438490
11.453125,2.840374
11.460938,-8.182089
11.468750,-16.105707
11.476562,-19.861227
11.484375,-18.518227
11.492188,-10.937649
11.500000,-1.330246
11.507812,7.654212
11.515625,12.499412
11.523438,13.763530
11.531250,17.976612
11.539062,13.747926
11.546875,10.898849
11.554688,2.658555
11.562500,-1.579921
11.570312,-4.223769
11.578125,-5.410246
11.585938,-0.973401
11.593750,11.067412
11.601562,19.835019
11.609375,24.307451
11.617188,25.431978
11.625000,24.427978
11.632812,24.536592
11.640625,20.943648
11.648438,17.790687
11.656250,9.826659
11.664062,-0.112021
11.671875,-10.589022
11.679688,-13.842106
11.687500,-8.329839
11.695312,-0.546406
11.703125,8.253478
11.710938,16.904942
11.718750,22.172150
11.726562,20.478683
11.734375,20.295235
11.742188,14.776437
11.750000,7.770887
11.757812,-0.482936
11.765625,-10.614648
11.773438,-16.911562
11.781250,-17.459527
11.789062,-11.213001
11.796875,-3.584104
11.804688,2.851035
11.812500,10.530803
11.820312,13.355738
11.828125,13.367459
11.835938,13.015114
11.843750,13.322690
11.851562,5.995868
11.859375,-0.178583
11.867188,-8.828403
11.875000,-14.664459
11.882812,-15.940409
11.890625,-9.593302
11.898438,1.047988
11.906250,9.792456
11.914062,16.773108
11.921875,16.633372
11.929688,17.335704
11.937500,18.455128
11.945312,15.476105
11.953125,8.360241
11.960938,-2.329806
11.968750,-12.239776
11.976562,-18.206477
11.984375,-15.564359
11.992188,-6.702479
12.000000,3.433881
12.007812,13.825289
12.015625,16.561984
12.023438,17.602986
12.031250,19.213769
12.039062,18.779530
12.046875,16.802873
12.054688,8.370412
12.062500,-1.727487
12.070312,-11.619656
12.078125,-16.316912
12.085938,-16.014629
12.093750,-7.507139
12.101562,0.593369
12.109375,10.599244
12.117188,15.220003
12.125000,15.716674
12.132812,11.952126
12.140625,11.246050
12.148438,7.886865
12.156250,-1.729195
12.164062,-11.592907
12.171875,-23.287278
12.179688,-21.963715
12.187500,-16.387143
12.195312,-5.640019
12.203125,7.431251
12.210938,18.028405
12.218750,25.285863
12.226562,25.646972
12.234375,21.881762
12.242188,14.260387
12.250000,10.319751
12.257812,-1.951725
12.265625,-15.616153
12.273438,-22.041118
12.281250,-22.798994
12.289062,-19.695090
12.296875,-6.714426
12.304688,4.734903
12.312500,12.244604
12.320312,19.014818
12.328125,19.030662
12.335938,15.492873
12.343750,11.138056
12.351562,2.918661
12.359375,-10.335938
12.367188,-19.828726
12.375000,-25.695162
12.382812,-24.713725
12.390625,-12.921750
12.398438,-2.338842
12.406250,11.779632
12.414062,20.323898
12.421875,20.296145
12.429688,19.734685
12.437500,18.249114
12.445312,13.008281
12.453125,5.378412
12.460938,-6.343793
12.468750,-15.827998
12.476562,-19.730494
12.484375,-17.263447
12.492188,-5.535413
12.500000,8.503709
12.507812,17.218326
12.515625,25.220361
12.523438,26.948248
12.531250,25.289994
12.539062,23.198950
12.546875,15.766679
12.554688,6.995348
12.562500,-7.232327
12.570312,-19.790021
12.578125,-25.417137
12.585938,-18.868348
12.593750,-7.041018
12.601562,6.351826
12.609375,19.060949
12.617188,26.106215
12.625000,27.156097
12.632812,24.258935
12.640625,19.399603
12.648438,14.903975
12.656250,5.391650
12.664062,-6.336175
12.671875,-14.466999
12.679688,-16.270219
12.687500,-11.861478
12.695312,-1.050304
12.703125,9.145071
12.710938,20.388779
12.718750,27.425927
12.726562,26.140395
12.734375,24.248918
12.742188,16.773206
12.750000,9.513676
12.757812,-4.717947
12.765625,-15.331480
12.773438,-22.027913
12.781250,-20.886416
12.789062,-10.865302
12.796875,0.332396
12.804688,13.614204
12.812500,20.937573
12.820312,25.539804
12.828125,25.045104
12.835938,20.398973
12.843750,12.518843
12.851562,3.697231
12.859375,-9.181224
12.867188,-18.010344
12.875000,-29.650617
12.882812,-26.481329
12.890625,-13.394469
12.898438,-0.621292
12.906250,12.041335
12.914062,19.670588
12.921875,20.248018
12.929688,18.500357
12.937500,11.018567
12.945312,1.058150
12.953125,-8.996088
12.960938,-19.105942
12.968750,-26.924528
12.976562,-31.621490
12.984375,-30.439535
12.992188,-18.483048
13.000000,-4.270965
13.007812,3.809903
13.015625,10.177461
13.023438,10.822424
13.031250,7.318044
13.039062,4.316853
13.046875,-1.171538
13.054688,-10.521480
13.062500,-20.710271
13.070312,-30.353358
13.078125,-31.907767
13.085938,-24.906540
13.093750,-12.842166
13.101562,0.170896
13.109375,11.804503
13.117188,12.764474
13.125000,14.160906
13.132812,13.517980
13.140625,6.636339
13.148438,-2.333793
13.156250,-10.586411
13.164062,-20.395625
13.171875,-24.710521
13.179688,-23.386841
13.187500,-14.473071
13.195312,-2.799761
13.203125,11.976584
13.210938,21.050980
13.218750,24.017996
13.226562,20.199329
13.234375,17.135492
13.242188,9.444202
13.250000,2.374902
13.257812,-9.223845
13.265625,-19.377025
13.273438,-23.966466
13.281250,-19.837240
13.289062,-9.092725
13.296875,7.012577
13.304688,17.835075
13.312500,28.789487
13.320312,28.503098
13.328125,26.206694
13.335938,20.778721
13.343750,12.760804
13.351562,4.268042
13.359375,-9.754346
13.367188,-20.712282
13.375000,-25.090784
13.382812,-25.131062
13.390625,-17.160792
13.398438,0.014035
13.406250,12.305195
13.414062,17.132655
13.421875,17.669851
13.429688,18.620160
13.437500,12.576168
13.445312,2.542900
13.453125,-6.717408
13.460938,-18.033585
13.468750,-26.452709
13.476562,-27.662625
13.484375,-20.771731
13.492188,-8.969171
13.500000,4.220840
13.507812,15.022781
13.515625,21.055367
13.523438,21.213471
13.531250,16.706654
13.539062,9.420258
13.546875,1.674244
13.554688,-8.919434
13.562500,-19.093704
13.570312,-23.835390
13.578125,-23.278904
13.585938,-16.354872
13.593750,-8.695957
13.601562,5.347789
13.609375,13.905891
13.617188,17.914193
13.625000,15.532326
13.632812,10.622650
13.640625,6.023403
13.648438,0.841098
13.656250,-8.154527
13.664062,-17.054859
13.671875,-20.527183
13.679688,-19.816248
13.687500,-12.014389
13.695312,-2.241123
13.703125,9.351124
13.710938,17.699480
13.718750,20.640661
13.726562,20.816382
13.734375,15.651178
13.742188,11.074943
13.750000,3.972214
13.757812,-9.817022
13.765625,-19.119900
13.773438,-22.828106
13.781250,-19.288029
13.789062,-8.698341
13.796875,0.566338
13.804688,13.486411
13.812500,19.142940
13.820312,18.572512
13.828125,17.597692
13.835938,15.626333
13.843750,11.036178
13.851562,3.005727
13.859375,-5.796606
13.867188,-13.647811
13.875000,-13.645863
13.882812,-11.239538
13.890625,-2.284964
13.898438,7.467909
13.906250,19.335915
13.914062,24.246099
13.921875,21.855700
13.929688,18.075462
13.937500,13.982123
13.945312,9.036747
13.953125,-1.104532
13.960938,-9.012743
13.968750,-15.586211
13.976562,-17.555646
13.984375,-12.239198
13.992188,-4.214382
14.000000,7.247953
14.007812,15.994727
14.015625,18.560156
14.023438,16.415840
14.031250,14.101875
14.039062,9.813620
14.046875,3.388567
14.054688,-7.660188
14.062500,-15.777832
14.070312,-22.772112
14.078125,-22.544910
14.085938,-15.164104
14.093750,-6.293291
14.101562,3.091914
14.109375,11.167539
14.117188,12.217060
14.125000,11.977469
14.132812,8.776157
14.140625,1.351077
14.148438,-6.089721
14.156250,-13.352613
14.164062,-22.387442
14.171875,-23.738195
14.179688,-21.939247
14.187500,-15.069050
14.195312,-3.452255
14.203125,8.075783
14.210938,17.632762
14.218750,21.204422
14.226562,17.899326
14.234375,12.725846
14.242188,7.487123
14.250000,-0.086596
14.257812,-8.720601
14.265625,-15.278880
14.273438,-22.791190
14.281250,-22.283050
14.289062,-13.184135
14.296875,-3.481183
14.304688,6.488417
14.312500,9.234052
14.320312,11.108185
14.328125,8.981930
14.335938,7.775844
14.343750,4.664112
14.351562,-1.620836
14.359375,-10.221515
14.367188,-16.483138
14.375000,-19.143081
14.382812,-16.548900
14.390625,-9.376140
14.398438,-1.495916
14.406250,8.080411
14.414062,14.970828
14.421875,12.150342
14.429688,12.161227
14.437500,9.446027
14.445312,1.112967
14.453125,-5.481689
14.460938,-14.499675
14.468750,-20.530049
14.476562,-22.988495
14.484375,-18.410244
14.492188,-10.333955
14.500000,0.223606
14.507812,5.904719
14.515625,8.322820
14.523438,5.499997
14.531250,4.430807
14.539062,3.010372
14.546875,-1.870741
14.554688,-10.947169
14.562500,-21.391020
14.570312,-28.537529
14.578125,-29.684002
14.585938,-24.158586
14.593750,-15.009215
14.601562,-6.413713
14.609375,1.019212
14.617188,2.730564
14.625000,3.826687
14.632812,3.053406
14.640625,1.028786
14.648438,-0.289178
14.656250,-9.875522
14.664062,-17.254037
14.671875,-21.855764
14.679688,-26.734399
14.687500,-21.763687
14.695312,-10.159852
14.703125,0.101633
14.710938,6.232991
14.718750,11.698764
14.726562,13.977119
14.734375,12.013319
14.742188,7.204309
14.750000,0.331646
14.757812,-9.012694
14.765625,-16.907022
14.773438,-23.307282
14.781250,-21.940294
14.789062,-16.254594
14.796875,-9.414058
14.804688,0.828052
14.812500,6.991447
14.820312,8.568865
14.828125,7.808440
14.835938,3.902100
14.843750,1.412145
14.851562,-4.637111
14.859375,-12.330364
14.867188,-20.573710
14.875000,-28.309566
14.882812,-32.310640
14.890625,-21.298014
14.898438,-8.842162
14.906250,-0.283659
14.914062,3.728074
14.921875,6.142349
14.929688,2.099472
14.937500,1.757746
14.945312,-0.628326
14.953125,-4.105636
14.960938,-12.459074
14.968750,-18.617010
14.976562,-23.617720
14.984375,-21.988118
14.992188,-13.901506
15.000000,-2.978681
15.007812,1.786097
15.015625,7.421097
15.023438,8.455905
15.031250,11.386842
15.039062,9.082629
15.046875,2.816916
15.054688,-6.782223
15.062500,-13.211182
15.070312,-18.562363
15.078125,-20.025908
15.085938,-18.241719
15.093750,-12.323894
15.101562,-0.778558
15.109375,5.325209
15.117188,9.845460
15.125000,9.768206
15.132812,10.186837
15.140625,6.131554
15.148438,-0.885622
15.156250,-10.246609
15.164062,-19.805871
15.171875,-25.979163
15.179688,-25.359244
15.187500,-22.253008
15.195312,-11.635497
15.203125,-2.083940
15.210938,5.961132
15.218750,9.385546
15.226562,8.476409
15.234375,7.736693
15.242188,6.428258
15.250000,2.039234
15.257812,-8.211189
15.265625,-18.060096
15.273438,-24.014904
15.281250,-19.693500
15.289062,-10.573588
15.296875,0.131101
15.304688,8.960146
15.312500,13.768157
15.320312,18.827446
15.328125,17.531176
15.335938,15.845023
15.343750,13.009354
15.351562,6.518444
15.359375,-1.325486
15.367188,-11.907949
15.375000,-17.121155
15.382812,-20.659173
15.390625,-10.065773
15.398438,2.853891
15.406250,14.904651
15.414062,22.629049
15.421875,24.888389
15.429688,23.645136
15.437500,23.988789
15.445312,19.494983
15.453125,9.211315
15.460938,-1.936477
15.468750,-10.757407
15.476562,-16.870550
15.484375,-18.087507
15.492188,-8.712594
15.500000,1.960899
15.507812,14.502089
15.515625,21.993927
15.523438,24.528614
15.531250,25.134086
15.539062,17.712456
15.546875,11.772361
15.554688,1.634765
15.562500,-9.533444
15.570312,-19.484895
15.578125,-21.727327
15.585938,-21.131038
15.593750,-14.089725
15.601562,-3.369135
15.609375,5.008700
15.617188,10.687065
15.625000,13.263000
15.632812,12.062311
15.640625,8.025600
15.648438,5.000584
15.656250,-5.430197
15.664062,-15.005693
15.671875,-22.417307
15.679688,-22.259162
15.687500,-18.292808
15.695312,-9.849190
15.703125,-0.679967
15.710938,10.635344
15.718750,16.548522
15.726562,16.592844
15.734375,12.666505
15.742188,12.389754
15.750000,5.206840
15.757812,-4.312028
15.765625,-16.590165
15.773438,-26.310962
15.781250,-22.940986
15.789062,-17.074747
15.796875,-8.353636
15.804688,4.059688
15.812500,10.877838
15.820312,13.868488
15.828125,16.830128
15.835938,14.336322
15.843750,12.570647
15.851562,4.549311
15.859375,-10.926893
15.867188,-22.913070
15.875000,-27.035103
15.882812,-22.982552
15.890625,-12.248853
15.898438,-1.398683
15.906250,12.273479
15.914062,21.429362
15.921875,24.404609
15.929688,24.893402
15.937500,20.827977
15.945312,15.178540
15.953125,9.292866
15.960938,0.820606
15.968750,-9.926817
15.976562,-16.839312
15.984375,-15.158467
15.992188,-2.560212
16.000000,10.551944
16.007812,22.110741
16.015625,29.545195
16.023438,32.605778
16.031250,31.129013
16.039062,26.420890
16.046875,18.954628
16.054688,6.667102
16.062500,-2.272877
16.070312,-11.919751
16.078125,-13.776334
16.085938,-11.821517
16.093750,0.546707
16.101562,15.801604
16.109375,25.788621
16.117188,28.965261
16.125000,31.064883
16.132812,25.550210
16.140625,19.575745
16.148438,7.999510
16.156250,-5.669382
16.164062,-14.522039
16.171875,-19.430943
16.179688,-18.785075
16.187500,-12.403034
16.195312,-0.804777
16.203125,9.927315
16.210938,19.619891
16.218750,24.372484
16.226562,25.427876
16.234375,23.423696
16.242188,16.851667
16.250000,7.032041
16.257812,-3.867422
16.265625,-14.086745
16.273438,-22.827915
16.281250,-25.460530
16.289062,-16.014429
16.296875,-4.702310
16.304688,7.452766
16.312500,18.937262
16.320312,23.011620
16.328125,23.757138
16.335938,19.767041
16.343750,12.523550
16.351562,3.767917
16.359375,-6.620990
16.367188,-15.338994
16.375000,-20.718412
16.382812,-19.327892
16.390625,-10.769236
16.398438,3.069372
16.406250,15.899576
16.414062,26.179582
16.421875,27.808382
16.429688,25.323280
16.437500,21.008693
16.445312,16.968449
16.453125,9.900605
16.460938,-0.283129
16.468750,-10.511639
16.476562,-12.404927
16.484375,-9.774487
16.492188,0.720900
16.500000,14.385657
16.507812,27.368229
16.515625,32.912729
16.523438,32.581954
16.531250,30.084161
16.539062,25.134849
16.546875,15.858350
16.554688,6.451196
16.562500,-8.550946
16.570312,-17.985085
16.578125,-18.530575
16.585938,-12.286396
16.593750,2.312227
16.601562,16.577854
16.609375,26.203470
16.617188,29.048434
16.625000,28.382618
16.632812,25.906924
16.640625,20.697073
16.648438,10.733123
16.656250,0.670989
16.664062,-11.625359
16.671875,-19.071531
16.679688,-16.254782
16.687500,-8.134869
16.695312,1.953773
16.703125,15.704824
16.710938,24.547834
16.718750,24.653400
16.726562,22.019626
16.734375,17.017996
16.742188,13.721853
16.750000,4.912207
16.757812,-0.180310
16.765625,-7.575823
16.773438,-15.541854
16.781250,-11.387065
16.789062,-4.156898
16.796875,9.807608
16.804688,23.588057
16.812500,28.473903
16.820312,29.650576
16.828125,23.078245
16.835938,15.211396
16.843750,6.857117
16.851562,-1.197811
16.859375,-12.629142
16.867188,-20.477423
16.875000,-24.535136
16.882812,-20.817937
16.890625,-9.946211
16.898438,0.665534
16.906250,11.241245
16.914062,14.244897
16.921875,14.621546
16.929688,10.131874
16.937500,3.381611
16.945312,-6.790373
16.953125,-11.892838
16.960938,-20.635605
16.968750,-31.708277
16.976562,-34.207153
16.984375,-26.752441
16.992188,-16.548477
17.000000,-4.643819
17.007812,6.509596
17.015625,12.162229
17.023438,13.525336
17.031250,9.639129
17.039062,1.874752
17.046875,-3.736072
17.054688,-12.397068
17.062500,-19.851895
17.070312,-24.223322
17.078125,-25.779848
17.085938,-15.454559
17.093750,-3.349479
17.101562,7.983476
17.109375,16.911569
17.117188,21.201616
17.125000,17.756478
17.132812,15.077949
17.140625,10.773645
17.148438,4.992179
17.156250,-4.382944
17.164062,-12.143191
17.171875,-18.925234
17.179688,-15.278422
17.187500,-10.721054
17.195312,0.592708
17.203125,12.579641
17.210938,19.472929
17.218750,19.771596
17.226562,16.674700
17.234375,12.133557
17.242188,6.941937
17.250000,1.745749
17.257812,-7.290722
17.265625,-13.350272
17.273438,-17.801935
17.281250,-15.313714
17.289062,-6.585209
17.296875,6.346987
17.304688,17.712226
17.312500,23.827693
17.320312,25.250185
17.328125,18.512272
17.335938,15.603639
17.343750,7.785960
17.351562,1.562424
17.359375,-8.419493
17.367188,-13.531760
17.375000,-14.947739
17.382812,-11.027536
17.390625,-1.195851
17.398438,10.936979
17.406250,20.627315
17.414062,22.020081
17.421875,19.780838
17.429688,14.962123
17.437500,7.392328
17.445312,3.353956
17.453125,-1.224034
17.460938,-8.654794
17.468750,-13.504539
17.476562,-16.493109
17.484375,-11.811616
17.492188,0.033497
17.500000,12.389255
17.507812,16.856713
17.515625,20.463744
17.523438,20.682596
17.531250,15.960168
17.539062,5.895920
17.546875,0.077279
17.554688,-5.662202
17.562500,-14.564605
17.570312,-19.585234
17.578125,-20.244039
17.585938,-16.103848
17.593750,-7.400769
17.601562,2.487591
17.609375,10.004743
17.617188,16.954687
17.625000,16.390792
17.632812,12.634813
17.640625,6.250167
17.648438,0.920186
17.656250,-6.049742
17.664062,-11.474977
17.671875,-16.013435
17.679688,-15.911921
17.687500,-9.225774
17.695312,0.600474
17.703125,6.253910
17.710938,10.675200
17.718750,12.050639
17.726562,10.670992
17.734375,9.958648
17.742188,7.851817
17.750000,-0.767161
17.757812,-13.023321
17.765625,-19.661671
17.773438,-22.209811
17.781250,-21.794088
17.789062,-14.791292
17.796875,-3.939589
17.804688,3.295839
17.812500,9.992780
17.820312,8.600304
17.828125,7.676867
17.835938,4.179079
17.843750,-3.271996
17.851562,-7.101423
17.859375,-15.190422
17.867188,-24.534610
17.875000,-25.525777
17.882812,-21.701122
17.890625,-15.960620
17.898438,-4.347684
17.906250,5.533201
17.914062,7.357970
17.921875,8.468927
17.929688,6.036796
17.937500,3.232566
17.945312,-0.475616
17.953125,-4.819953
17.960938,-10.821662
17.968750,-18.013676
17.976562,-22.536045
17.984375,-17.747859
17.992188,-8.348474
18.000000,7.569994
18.007812,15.156191
18.015625,19.553992
18.023438,18.542175
18.031250,19.561826
18.039062,16.349856
18.046875,11.750939
18.054688,8.336817
18.062500,5.728002
18.070312,-2.605003
18.078125,-5.506703
18.085938,-0.692503
18.093750,6.044222
18.101562,16.902505
18.109375,22.140323
18.117188,24.021641
18.125000,23.930190
18.132812,22.848993
18.140625,18.852640
18.148438,10.988095
18.156250,1.898991
18.164062,-5.822363
18.171875,-10.664940
18.179688,-11.327811
18.187500,-8.732655
18.195312,0.895440
18.203125,5.289057
18.210938,10.494781
18.218750,14.011225
18.226562,14.890237
18.234375,13.297654
18.242188,9.866984
18.250000,3.819268
18.257812,-7.317638
18.265625,-15.701358
18.273438,-22.011948
18.281250,-25.133980
18.289062,-20.943375
18.296875,-9.028420
18.304688,1.512558
18.312500,8.274634
18.320312,12.270760
18.328125,13.174805
18.335938,12.507163
18.343750,8.956911
18.351562,1.604079
18.359375,-7.987998
18.367188,-17.680706
18.375000,-21.778022
18.382812,-17.390297
18.390625,-8.866817
18.398438,1.291815
18.406250,10.068548
18.414062,15.065518
18.421875,14.082060
18.429688,13.984504
18.437500,9.572239
18.445312,5.785353
18.453125,0.281718
18.460938,-9.151230
18.468750,-16.973813
18.476562,-20.571588
18.484375,-16.796388
18.492188,-5.254585
18.500000,3.702623
18.507812,16.021012
18.515625,22.998260
18.523438,21.451256
18.531250,21.859745
18.539062,20.712758
18.546875,10.985071
18.554688,4.805446
18.562500,-5.803695
18.570312,-12.856533
18.578125,-17.967314
18.585938,-14.229104
18.593750,-3.972888
18.601562,4.418010
18.609375,13.497500
18.617188,15.882995
18.625000,16.271466
18.632812,16.249510
18.640625,14.501938
18.648438,9.119379
18.656250,-0.163104
18.664062,-11.146750
18.671875,-17.471928
18.679688,-19.443335
18.687500,-16.302552
18.695312,-7.042002
18.703125,3.277013
18.710938,11.878997
18.718750,17.825066
18.726562,19.152048
18.734375,21.938788
18.742188,18.004435
18.750000,14.021631
18.757812,2.565215
18.765625,-10.342934
18.773438,-17.967064
18.781250,-18.782676
18.789062,-14.960540
18.796875,-3.721389
18.804688,5.632523
18.812500,13.586063
18.820312,14.661167
18.828125,14.707825
18.835938,14.041290
18.843750,11.893615
18.851562,4.791984
18.859375,-6.000058
18.867188,-19.099991
18.875000,-23.847890
18.882812,-24.524654
18.890625,-18.205452
18.898438,-7.326807
18.906250,1.473373
18.914062,5.643682
18.921875,8.340244
18.929688,9.474324
18.937500,8.598911
18.945312,4.468726
18.953125,-3.132409
18.960938,-18.543302
18.968750,-27.132789
18.976562,-33.300344
18.984375,-32.537324
18.992188,-22.402522
19.000000,-9.476191
19.007812,1.956475
19.015625,7.613098
19.023438,11.187963
19.031250,11.052220
19.039062,10.295188
19.046875,3.460404
19.054688,-5.728016
19.062500,-13.628250
19.070312,-26.341692
19.078125,-32.023115
19.085938,-25.450343
19.093750,-14.648495
19.101562,-0.405313
19.109375,11.489884
19.117188,16.826914
19.125000,17.846556
19.132812,17.222393
19.140625,13.349993
19.148438,4.219469
19.156250,-10.117749
19.164062,-19.773618
19.171875,-28.592990
19.179688,-31.318371
19.187500,-25.913448
19.195312,-12.540882
19.203125,0.107388
19.210938,11.436829
19.218750,17.586601
19.226562,15.928804
19.234375,13.175265
19.242188,9.586676
19.250000,0.397006
19.257812,-12.217728
19.265625,-26.736006
19.273438,-36.683256
19.281250,-32.561612
19.289062,-26.927863
19.296875,-11.494899
19.304688,-0.799309
19.312500,9.772633
19.320312,14.651189
19.328125,15.490333
19.335938,13.131195
19.343750,7.755155
19.351562,-4.136336
19.359375,-14.327169
19.367188,-24.104939
19.375000,-32.468993
19.382812,-28.235280
19.390625,-19.886276
19.398438,-10.006482
19.406250,0.653986
19.414062,10.134810
19.421875,10.889074
19.429688,11.087637
19.437500,7.876174
19.445312,0.431687
19.453125,-4.744359
19.460938,-19.970962
19.468750,-31.756123
19.476562,-35.345388
19.484375,-28.205863
19.492188,-17.183796
19.500000,-5.214040
19.507812,6.258281
19.515625,14.379263
19.523438,17.472125
19.531250,16.492728
19.539062,11.759444
19.546875,3.655367
19.554688,-6.962723
19.562500,-16.202904
19.570312,-26.217700
19.578125,-30.379395
19.585938,-24.504539
19.593750,-12.896531
19.601562,3.809069
19.609375,17.234610
19.617188,22.212806
19.625000,23.151420
19.632812,19.086863
19.640625,11.350543
19.648438,3.852637
19.656250,-5.194060
19.664062,-16.190195
19.671875,-24.168211
19.679688,-20.922938
19.687500,-12.543818
19.695312,2.714749
19.703125,16.322970
19.710938,26.753973
19.718750,27.243038
19.726562,26.342431
19.734375,22.552495
19.742188,16.218676
19.750000,8.604893
19.757812,-0.732189
19.765625,-12.720861
19.773438,-17.259578
19.781250,-15.623871
19.789062,-5.224213
19.796875,8.002887
19.804688,21.912407
19.812500,27.189595
19.820312,30.970710
19.828125,27.648612
19.835938,23.160456
19.843750,15.125373
19.851562,5.981076
19.859375,-2.826997
19.867188,-13.641488
19.875000,-17.567991
19.882812,-13.463496
19.890625,-1.084917
19.898438,12.123281
19.906250,20.665713
19.914062,28.783353
19.921875,28.843523
19.929688,27.509194
19.937500,21.145319
19.945312,10.786286
19.953125,-1.469484
19.960938,-10.147292
19.968750,-21.188507
19.976562,-20.243493
19.984375,-13.241532
19.992188,-3.178964
20.000000,9.121704
20.007812,18.126755
20.015625,22.309123
20.023438,21.924689
20.031250,20.402568
20.039062,14.029759
20.046875,2.060277
20.054688,-7.487387
20.062500,-18.838742
20.070312,-23.743778
20.078125,-27.956728
20.085938,-18.806315
20.093750,-4.418667
20.101562,11.211257
20.109375,21.009700
20.117188,25.524633
20.125000,23.490803
20.132812,19.198958
20.140625,12.587992
20.148438,2.346771
20.156250,-6.142305
20.164062,-15.068875
20.171875,-21.794752
20.179688,-23.780135
20.187500,-15.948478
20.195312,-3.296091
20.203125,9.031793
20.210938,19.245796
20.218750,21.202044
20.226562,15.046703
20.234375,13.788879
20.242188,9.028788
20.250000,2.825942
20.257812,-3.517160
20.265625,-13.148254
20.273438,-16.922608
20.281250,-13.786734
20.289062,-3.881501
20.296875,9.510669
20.304688,23.334477
20.312500,25.722383
20.320312,26.613045
20.328125,21.090418
20.335938,13.207430
20.343750,5.788079
20.351562,-5.281027
20.359375,-14.857616
20.367188,-21.975830
20.375000,-25.362884
20.382812,-20.221035
20.390625,-9.528859
20.398438,0.104584
20.406250,10.888573
20.414062,17.872326
20.421875,17.281901
20.429688,12.426884
20.437500,8.726683
20.445312,2.596469
20.453125,-6.704509
20.460938,-14.538308
20.468750,-23.491948
20.476562,-24.844231
20.484375,-18.435203
20.492188,-6.602345
20.500000,6.303210
20.507812,13.454294
20.515625,16.653517
20.523438,14.709722
20.531250,8.067654
20.539062,5.644023
20.546875,0.522931
20.554688,-7.262971
20.562500,-15.916152
20.570312,-21.635345
20.578125,-21.763747
20.585938,-14.759761
20.593750,-1.212405
20.601562,9.929199
20.609375,13.857254
20.617188,17.564357
20.625000,17.745907
20.632812,13.508066
20.640625,6.877040
20.648438,-0.000366
20.656250,-10.287311
20.664062,-17.210394
20.671875,-22.851143
20.679688,-21.623162
20.687500,-14.410282
20.695312,-0.688805
20.703125,13.405641
20.710938,18.839700
20.718750,17.947559
20.726562,15.010986
20.734375,9.894941
20.742188,2.032967
20.750000,-1.476276
20.757812,-10.575014
20.765625,-17.306400
20.773438,-20.753888
20.781250,-21.538805
20.789062,-12.914636
20.796875,-1.296791
20.804688,7.970821
20.812500,11.544296
20.820312,12.003866
20.828125,11.075977
20.835938,5.025664
