time_s,eeg_uv
65.900000,-26.2168
65.905000,-36.5473
65.910000,-54.8146
65.915000,-49.0303
65.920000,-44.9856
65.925000,-52.6281
65.930000,-48.3409
65.935000,-34.1136
65.940000,-49.1178
65.945000,-53.9827
65.950000,-33.9778
65.955000,-37.1916
65.960000,-42.6892
65.965000,-32.3501
65.970000,-18.4200
65.975000,-28.9004
65.980000,-33.8305
65.985000,-12.6932
65.990000,-26.8800
65.995000,-37.8558
66.000000,-23.0097
66.005000,-12.1423
66.010000,-33.1910
66.015000,-21.6996
66.020000,-4.0867
66.025000,-18.3518
66.030000,-3.7455
66.035000,7.9882
66.040000,4.3828
66.045000,-2.6306
66.050000,13.6597
66.055000,23.3976
66.060000,10.7345
66.065000,8.5406
66.070000,19.6453
66.075000,15.1219
66.080000,13.2120
66.085000,27.4907
66.090000,21.0121
66.095000,18.1127
66.100000,18.2688
66.105000,27.3021
66.110000,11.6985
66.115000,18.3047
66.120000,44.4671
66.125000,18.6653
66.130000,24.1804
66.135000,50.8262
66.140000,48.7777
66.145000,38.0894
66.150000,54.9451
66.155000,56.7391
66.160000,50.6533
66.165000,56.6360
66.170000,65.5782
66.175000,54.2318
66.180000,44.8904
66.185000,53.0703
66.190000,44.6579
66.195000,31.1506
66.200000,53.7370
66.205000,55.3072
66.210000,42.5419
66.215000,37.7858
66.220000,60.2979
66.225000,35.1488
66.230000,33.9833
66.235000,48.3883
66.240000,45.2620
66.245000,32.3869
66.250000,47.2266
66.255000,60.8630
66.260000,39.1903
66.265000,39.1494
66.270000,49.5093
66.275000,30.5853
66.280000,22.7123
66.285000,36.9543
66.290000,20.9303
66.295000,19.6644
66.300000,37.6710
66.305000,32.9759
66.310000,18.1825
66.315000,11.1947
66.320000,21.1518
66.325000,19.7840
66.330000,12.9256
66.335000,22.8403
66.340000,20.8588
66.345000,10.3945
66.350000,25.4520
66.355000,19.4896
66.360000,11.4904
66.365000,19.9058
66.370000,26.3588
66.375000,5.2477
66.380000,-3.1525
66.385000,13.8100
66.390000,6.5411
66.395000,-17.2431
66.400000,-5.9290
66.405000,-1.3749
66.410000,-19.2229
66.415000,-11.1505
66.420000,-1.3423
66.425000,-21.1170
66.430000,-30.3845
66.435000,-17.6338
66.440000,-26.8661
66.445000,-33.1181
66.450000,-32.5458
66.455000,-14.4707
66.460000,-40.8511
66.465000,-29.3979
66.470000,-15.8510
66.475000,-32.7530
66.480000,-34.2128
66.485000,-22.9293
66.490000,-33.0570
66.495000,-54.7115
66.500000,-36.8278
66.505000,-41.4627
66.510000,-52.1710
66.515000,-50.6246
66.520000,-32.9387
66.525000,-40.4473
66.530000,-52.1079
66.535000,-26.9849
66.540000,-36.5668
66.545000,-39.7124
66.550000,-37.7799
66.555000,-28.8590
66.560000,-40.6193
66.565000,-31.6453
66.570000,-22.2355
66.575000,-27.6751
66.580000,-36.3294
66.585000,-7.5355
66.590000,-22.8777
66.595000,-37.8720
66.600000,-30.6158
66.605000,-23.3485
66.610000,-30.3971
66.615000,-28.2623
66.620000,-20.5933
66.625000,-27.5728
66.630000,-30.6857
66.635000,-14.3269
66.640000,-4.9956
66.645000,-24.8067
66.650000,-7.4734
66.655000,0.2399
66.660000,-14.0165
66.665000,9.1592
66.670000,16.3054
66.675000,5.9738
66.680000,-3.6256
66.685000,12.2554
66.690000,13.1963
66.695000,-4.7182
66.700000,2.9635
66.705000,12.0708
66.710000,3.2810
66.715000,17.9851
66.720000,36.9385
66.725000,29.2280
66.730000,24.1192
66.735000,31.9618
66.740000,36.3031
66.745000,24.0660
66.750000,36.1631
66.755000,51.3999
66.760000,41.2714
66.765000,44.7188
66.770000,64.4423
66.775000,38.1283
66.780000,35.1308
66.785000,44.4478
66.790000,35.5622
66.795000,28.7686
66.800000,43.4663
66.805000,46.2321
66.810000,26.5261
66.815000,33.2485
66.820000,55.4949
66.825000,30.0112
66.830000,39.9476
66.835000,48.1640
66.840000,53.2377
66.845000,42.5111
66.850000,51.1044
66.855000,57.8876
66.860000,48.6148
66.865000,53.2150
66.870000,66.5307
66.875000,54.1404
66.880000,38.4183
66.885000,57.7519
66.890000,52.5027
66.895000,38.7373
66.900000,44.5982
66.905000,48.2914
66.910000,38.1865
66.915000,27.9219
66.920000,44.0510
66.925000,36.5565
66.930000,26.7917
66.935000,40.2359
66.940000,49.9972
66.945000,39.0493
66.950000,54.7937
66.955000,50.4912
66.960000,31.7551
66.965000,44.0314
66.970000,48.6103
66.975000,35.5364
66.980000,15.2138
66.985000,36.2297
66.990000,20.7976
66.995000,9.5326
67.000000,14.5946
67.005000,15.3172
67.010000,-5.0896
67.015000,-9.3829
67.020000,14.3306
67.025000,-10.9659
67.030000,-14.2100
67.035000,10.2189
67.040000,3.1579
67.045000,-0.1705
67.050000,8.3648
67.055000,13.7789
67.060000,-4.2971
67.065000,8.3488
67.070000,11.7896
67.075000,-1.5377
67.080000,-8.9213
67.085000,3.0336
67.090000,0.7995
67.095000,-28.1935
67.100000,-10.7614
67.105000,-9.2632
67.110000,-25.1838
67.115000,-22.8906
67.120000,-8.9647
67.125000,-24.8290
67.130000,-23.6545
67.135000,-2.6350
67.140000,-6.2530
67.145000,-10.7129
67.150000,3.2603
67.155000,-2.5085
67.160000,-12.7603
67.165000,-7.0023
67.170000,-4.9070
67.175000,-11.6878
67.180000,-24.9151
67.185000,-17.7859
67.190000,-13.7901
67.195000,-31.0138
67.200000,-24.0795
67.205000,-27.7906
67.210000,-42.1532
67.215000,-49.0713
67.220000,-29.1727
67.225000,-38.1322
67.230000,-37.0394
67.235000,-21.5653
67.240000,-25.3123
67.245000,-27.9139
67.250000,-5.7768
67.255000,4.5194
67.260000,-8.7588
67.265000,-5.6743
67.270000,-0.0692
67.275000,-14.4599
67.280000,-7.4909
67.285000,1.4513
67.290000,-1.5269
67.295000,-18.0611
67.300000,-3.3476
67.305000,-1.7278
67.310000,-17.0609
67.315000,-14.9658
67.320000,-6.8818
67.325000,-11.8643
67.330000,-7.1377
67.335000,8.4490
67.340000,18.9683
67.345000,5.8605
67.350000,19.2956
67.355000,26.3654
67.360000,8.5500
67.365000,25.7696
67.370000,33.3742
67.375000,18.8703
67.380000,6.3122
67.385000,21.9680
67.390000,20.9100
67.395000,0.9069
67.400000,16.3701
67.405000,27.6536
67.410000,6.2762
67.415000,9.6917
67.420000,23.6156
67.425000,10.4745
67.430000,9.5657
67.435000,31.1338
67.440000,22.2446
67.445000,27.1577
67.450000,40.8241
67.455000,49.6374
67.460000,31.1694
67.465000,37.3286
67.470000,47.2811
67.475000,38.9485
67.480000,36.1083
67.485000,39.3966
67.490000,37.4615
67.495000,15.8771
67.500000,17.4464
67.505000,26.9820
67.510000,10.3998
67.515000,20.4236
67.520000,36.1458
67.525000,23.2711
67.530000,22.2046
67.535000,51.8903
67.540000,34.0164
67.545000,24.6461
67.550000,37.7448
67.555000,38.8821
67.560000,23.2991
67.565000,40.2952
67.570000,48.7181
67.575000,34.9259
67.580000,35.3056
67.585000,54.9568
67.590000,40.9843
67.595000,23.2773
67.600000,15.9687
67.605000,14.0295
67.610000,-5.0647
67.615000,-11.4527
67.620000,7.2063
67.625000,-2.4947
67.630000,-1.6735
67.635000,17.3168
67.640000,17.0396
67.645000,4.0502
67.650000,24.5286
67.655000,24.9541
67.660000,9.9827
67.665000,15.9523
67.670000,17.8645
67.675000,7.9098
67.680000,5.5433
67.685000,5.9196
67.690000,0.1116
67.695000,-22.4372
67.700000,-1.4156
67.705000,-16.0957
67.710000,-18.6782
67.715000,-17.5849
67.720000,-10.2953
67.725000,-11.8839
67.730000,-18.5273
67.735000,-8.2487
67.740000,-6.2599
67.745000,-8.9668
67.750000,8.2184
67.755000,6.3255
67.760000,-1.0426
67.765000,6.4481
67.770000,13.5735
67.775000,-11.9848
67.780000,-11.8344
67.785000,-3.6757
67.790000,-9.4446
67.795000,-38.3266
67.800000,-20.7143
67.805000,-18.2064
67.810000,-36.3594
67.815000,-33.5360
67.820000,-16.3162
67.825000,-35.8638
67.830000,-35.7437
67.835000,-16.6322
67.840000,-23.3695
67.845000,-28.2340
67.850000,-9.7376
67.855000,-3.4995
67.860000,-28.2513
67.865000,-17.7833
67.870000,3.7820
67.875000,-18.3190
67.880000,-18.8830
67.885000,-7.1044
67.890000,-19.1160
67.895000,-29.4612
67.900000,-26.1965
67.905000,-21.8630
67.910000,-42.0841
67.915000,-34.3130
67.920000,-29.1990
67.925000,-42.5755
67.930000,-34.3838
67.935000,-17.3221
67.940000,-11.3299
67.945000,-28.8956
67.950000,-12.7761
67.955000,1.3547
67.960000,-5.9434
67.965000,-10.1043
67.970000,0.2021
67.975000,-7.6022
67.980000,-6.0731
67.985000,4.2227
67.990000,-17.9653
67.995000,-23.1823
68.000000,-8.1707
68.005000,-7.4595
68.010000,-19.3142
68.015000,-10.4258
68.020000,-2.0289
68.025000,-5.2130
68.030000,-11.1721
68.035000,8.8247
68.040000,3.8032
68.045000,-6.3957
68.050000,12.1898
68.055000,31.1578
68.060000,13.9933
68.065000,15.2681
68.070000,32.9569
68.075000,9.2158
68.080000,19.2985
68.085000,30.3299
68.090000,3.0134
68.095000,-9.6635
68.100000,-6.3119
68.105000,4.4728
68.110000,-15.7056
68.115000,1.0787
68.120000,14.5800
68.125000,2.1571
68.130000,4.3903
68.135000,25.4069
68.140000,26.2635
68.145000,17.6331
68.150000,36.7338
68.155000,39.4258
68.160000,24.6470
68.165000,28.3553
68.170000,38.9889
68.175000,24.7093
68.180000,17.5424
68.185000,24.5612
68.190000,8.2118
68.195000,0.9344
68.200000,5.1079
68.205000,22.7340
68.210000,0.5784
68.215000,-3.8182
68.220000,8.7857
68.225000,0.3469
68.230000,-0.1767
68.235000,16.0910
68.240000,10.3265
68.245000,7.3141
68.250000,25.9322
68.255000,25.0235
68.260000,4.3224
68.265000,5.7369
68.270000,27.0839
68.275000,2.7576
68.280000,1.6666
68.285000,-0.8338
68.290000,-8.1759
68.295000,-24.5615
68.300000,-16.9247
68.305000,-16.2293
68.310000,-29.1454
68.315000,-32.3716
68.320000,-8.8636
68.325000,-18.4286
68.330000,-23.2746
68.335000,3.4299
68.340000,-7.6434
68.345000,-12.3625
68.350000,1.2975
68.355000,2.6911
68.360000,-4.1318
68.365000,-16.4601
68.370000,3.8045
68.375000,-15.5317
68.380000,-18.2735
68.385000,-15.1771
68.390000,-15.1295
68.395000,-30.9968
68.400000,-27.8295
68.405000,-16.1077
68.410000,-29.1142
68.415000,-27.6917
68.420000,-14.5227
68.425000,-22.7249
68.430000,-32.8661
68.435000,-7.2583
68.440000,-13.8833
68.445000,-15.8286
68.450000,-1.4608
68.455000,2.5993
68.460000,-9.0293
68.465000,3.0425
68.470000,4.4890
68.475000,-15.7630
68.480000,-30.2848
68.485000,-9.1653
68.490000,-17.3654
68.495000,-36.6937
68.500000,-26.9648
68.505000,-30.7969
68.510000,-43.4410
68.515000,-41.0517
68.520000,-30.7450
68.525000,-45.2346
68.530000,-42.2810
68.535000,-19.0053
68.540000,-27.2575
68.545000,-22.9767
68.550000,-19.8256
68.555000,-15.2581
68.560000,-23.1151
68.565000,-7.8498
68.570000,-1.1771
68.575000,-20.8068
68.580000,-26.3084
68.585000,-4.2569
68.590000,-19.2153
68.595000,-45.7128
68.600000,-30.5371
68.605000,-30.2499
68.610000,-55.2699
68.615000,-37.7998
68.620000,-41.7056
68.625000,-47.0349
68.630000,-43.0445
68.635000,-24.4369
68.640000,-24.6326
68.645000,-34.8831
68.650000,-6.7147
68.655000,3.4450
68.660000,-4.1262
68.665000,-6.5154
68.670000,11.7087
68.675000,-3.1309
68.680000,-9.8647
68.685000,5.9199
68.690000,-8.3888
68.695000,-18.6905
68.700000,-12.5154
68.705000,-4.8883
68.710000,-28.8788
68.715000,-23.8344
68.720000,-10.1444
68.725000,-19.2655
68.730000,-12.8902
68.735000,16.6255
68.740000,14.6385
68.745000,3.9591
68.750000,18.4472
68.755000,27.9048
68.760000,7.5666
68.765000,11.9406
68.770000,28.7975
68.775000,17.2922
68.780000,4.5643
68.785000,23.8891
68.790000,15.6930
68.795000,-1.5230
68.800000,23.8846
68.805000,13.1119
68.810000,-9.9124
68.815000,-8.6260
68.820000,12.3427
68.825000,-5.1396
68.830000,-2.6010
68.835000,19.8605
68.840000,19.1168
68.845000,11.4836
68.850000,33.4421
68.855000,17.2861
68.860000,17.1060
68.865000,26.7062
68.870000,29.4625
68.875000,21.5553
68.880000,12.1319
68.885000,20.4732
68.890000,19.9288
68.895000,-1.9833
68.900000,19.2083
68.905000,19.7331
68.910000,0.1495
68.915000,10.9939
68.920000,12.4873
68.925000,-6.0922
68.930000,3.7625
68.935000,15.4605
68.940000,21.1061
68.945000,9.5855
68.950000,15.3756
68.955000,26.4781
68.960000,4.6628
68.965000,15.5463
68.970000,27.9643
68.975000,2.6255
68.980000,-4.4218
68.985000,8.8996
68.990000,10.1272
68.995000,-15.0036
69.000000,-10.5967
69.005000,5.4711
69.010000,-26.4511
69.015000,-27.5603
69.020000,-13.3031
69.025000,-10.4301
69.030000,-14.3638
69.035000,1.9764
69.040000,-1.5224
69.045000,-9.8320
69.050000,8.7380
69.055000,10.3352
69.060000,-4.1627
69.065000,-5.9048
69.070000,12.3019
69.075000,-0.7652
69.080000,-6.6539
69.085000,2.3412
69.090000,-14.8398
69.095000,-20.4666
69.100000,-11.1198
69.105000,-17.1041
69.110000,-28.1551
69.115000,-24.0772
69.120000,-10.7240
69.125000,-22.3585
69.130000,-31.3462
69.135000,-16.8338
69.140000,-11.3370
69.145000,-23.4306
69.150000,-5.8654
69.155000,-0.2292
69.160000,-5.3508
69.165000,-6.2591
69.170000,3.2197
69.175000,-14.9805
69.180000,-11.7089
69.185000,-7.6795
69.190000,-8.8669
69.195000,-11.7760
69.200000,-17.3923
69.205000,-15.4728
69.210000,-32.4247
69.215000,-27.9687
69.220000,-14.2258
69.225000,-22.7107
69.230000,-27.8179
69.235000,-4.8036
69.240000,-2.0753
69.245000,-5.6301
69.250000,-3.1104
69.255000,-0.3374
69.260000,0.8096
69.265000,0.1351
69.270000,0.0748
69.275000,-7.7375
69.280000,-12.1971
69.285000,-1.2426
69.290000,-0.5539
69.295000,-21.3696
69.300000,-7.2752
69.305000,-3.6440
69.310000,-16.7327
69.315000,-3.9355
69.320000,-3.6257
69.325000,-6.5128
69.330000,-4.5962
69.335000,5.7174
69.340000,5.8566
69.345000,-5.1704
69.350000,14.9995
69.355000,19.0772
69.360000,7.1910
69.365000,19.1761
69.370000,29.5394
69.375000,11.4471
69.380000,13.2576
69.385000,22.0635
69.390000,23.5549
69.395000,11.7617
69.400000,12.8917
69.405000,19.9966
69.410000,-2.1320
69.415000,-4.4818
69.420000,7.3072
69.425000,-12.7071
69.430000,-16.9287
69.435000,-2.2637
69.440000,-10.1447
69.445000,-11.3089
69.450000,5.7678
69.455000,21.4743
69.460000,5.2738
69.465000,7.1724
69.470000,20.5499
69.475000,2.6104
69.480000,3.7158
69.485000,16.1721
69.490000,4.3877
69.495000,-13.2645
69.500000,1.0372
69.505000,0.7634
69.510000,-11.2225
69.515000,-6.7855
69.520000,8.4863
69.525000,-8.9514
69.530000,-22.1471
69.535000,12.8006
69.540000,-1.1568
69.545000,-7.0473
69.550000,10.0394
69.555000,13.1874
69.560000,5.7982
69.565000,1.2103
69.570000,25.8492
69.575000,4.6508
69.580000,2.4865
69.585000,16.3721
69.590000,9.0620
69.595000,-12.6270
69.600000,-7.4055
69.605000,8.5249
69.610000,-11.4549
69.615000,-3.5871
69.620000,3.2684
69.625000,-12.8445
69.630000,-13.2419
69.635000,1.0182
69.640000,-0.3129
69.645000,-3.0382
69.650000,9.0867
69.655000,13.1575
69.660000,-2.6642
69.665000,2.5866
69.670000,6.2266
69.675000,-4.5867
69.680000,-16.5018
69.685000,-0.1977
69.690000,-4.7530
69.695000,-22.2424
69.700000,-25.0866
69.705000,-13.7472
69.710000,-33.0093
69.715000,-24.4565
69.720000,-10.2278
69.725000,-17.8830
69.730000,-25.9004
69.735000,-15.5735
69.740000,-27.2992
69.745000,-29.6306
69.750000,-9.8589
69.755000,-15.8618
69.760000,-21.6637
69.765000,-20.9642
69.770000,-16.7613
69.775000,-32.4753
69.780000,-31.3595
69.785000,-16.5031
69.790000,-21.4430
69.795000,-41.8568
69.800000,-38.7674
69.805000,-34.2293
69.810000,-49.9679
69.815000,-43.6794
69.820000,-30.9376
69.825000,-39.2841
69.830000,-46.2517
69.835000,-30.5340
69.840000,-28.2909
69.845000,-37.1868
69.850000,-21.8294
69.855000,-26.5718
69.860000,-25.2965
69.865000,-22.7688
69.870000,-0.2379
69.875000,-20.4235
69.880000,-20.9281
69.885000,-8.5285
69.890000,-23.7086
69.895000,-38.1043
69.900000,-13.2238
69.905000,-15.1203
69.910000,-44.7473
69.915000,-36.2555
69.920000,-30.0384
69.925000,-39.1750
69.930000,-38.1955
69.935000,-26.1180
69.940000,-28.9731
69.945000,-43.6950
69.950000,-27.9816
69.955000,-19.1283
69.960000,-41.8200
69.965000,-21.5359
69.970000,-17.5281
69.975000,-22.9569
69.980000,-29.9070
69.985000,-14.0983
69.990000,-17.0639
69.995000,-36.7678
70.000000,-21.4996
70.005000,-15.2215
70.010000,-26.1298
70.015000,-22.0928
70.020000,-3.9711
70.025000,-18.7433
70.030000,-3.1526
70.035000,2.7930
70.040000,7.1220
70.045000,3.5241
70.050000,3.8177
70.055000,9.5501
70.060000,-5.2040
70.065000,1.0162
70.070000,16.7693
70.075000,-0.6040
70.080000,-0.2363
70.085000,13.2220
70.090000,8.7793
70.095000,-11.0437
70.100000,9.5365
70.105000,9.0335
70.110000,-3.6635
70.115000,9.4957
70.120000,27.4615
70.125000,12.1676
70.130000,13.2258
70.135000,35.0391
70.140000,27.1501
70.145000,18.1975
70.150000,28.4121
70.155000,39.7005
70.160000,27.6256
70.165000,32.6747
70.170000,43.9093
70.175000,35.1337
70.180000,26.4894
70.185000,32.7162
70.190000,23.5837
70.195000,15.2518
70.200000,33.4048
70.205000,35.5306
70.210000,13.6688
70.215000,24.1346
70.220000,36.9291
70.225000,28.1973
70.230000,13.5404
70.235000,35.8587
70.240000,33.5581
70.245000,31.8404
70.250000,42.6508
70.255000,49.7061
70.260000,28.8115
70.265000,33.6324
70.270000,40.7886
70.275000,22.0199
70.280000,18.7208
70.285000,26.1882
70.290000,21.5577
70.295000,12.4094
70.300000,18.4970
70.305000,20.8377
70.310000,6.9108
70.315000,4.9856
70.320000,19.7826
70.325000,6.9348
70.330000,16.8471
70.335000,26.9577
70.340000,21.2190
70.345000,14.0438
70.350000,28.4233
70.355000,28.3956
70.360000,17.7418
70.365000,26.6125
70.370000,23.2884
70.375000,12.5952
70.380000,0.8692
70.385000,17.4109
70.390000,9.0365
70.395000,-7.4698
70.400000,2.5699
70.405000,4.0030
70.410000,-17.4139
70.415000,-7.0004
70.420000,-3.5987
70.425000,-12.1037
70.430000,-19.0425
70.435000,-0.7578
70.440000,-9.6208
70.445000,-24.0658
70.450000,-12.3339
70.455000,-9.7381
70.460000,-16.4496
70.465000,-15.7790
70.470000,-10.7508
70.475000,-18.3259
70.480000,-28.5073
70.485000,-10.6994
70.490000,-15.8187
70.495000,-28.8533
70.500000,-25.3722
70.505000,-25.8058
70.510000,-48.9201
70.515000,-39.4428
70.520000,-14.8749
70.525000,-21.9787
70.530000,-39.6623
70.535000,-15.9376
70.540000,-12.8851
70.545000,-31.9560
70.550000,-19.3865
70.555000,-10.2951
70.560000,-24.9576
70.565000,-24.7927
70.570000,-9.7270
70.575000,-29.1305
70.580000,-22.1901
70.585000,0.4263
70.590000,-15.1865
70.595000,-27.8115
70.600000,-15.1639
70.605000,-10.2987
70.610000,-28.6998
70.615000,-21.4488
70.620000,-12.0222
70.625000,-23.0726
70.630000,-21.9065
70.635000,-4.9605
70.640000,-13.9138
70.645000,-18.9139
70.650000,-2.1386
70.655000,3.8637
70.660000,-6.9547
70.665000,2.8439
70.670000,28.1505
70.675000,12.9177
70.680000,-6.4166
70.685000,13.7913
70.690000,2.5323
70.695000,-10.6622
70.700000,5.6669
70.705000,14.0844
70.710000,7.3943
70.715000,10.8082
70.720000,26.7232
70.725000,23.2683
70.730000,14.6932
70.735000,27.4391
70.740000,25.5688
70.745000,19.5355
70.750000,34.3551
70.755000,49.9042
70.760000,34.1816
70.765000,39.0420
70.770000,52.3017
70.775000,30.6066
70.780000,29.0419
70.785000,45.1994
70.790000,30.9374
70.795000,25.0414
70.800000,38.2493
70.805000,38.5532
70.810000,30.8177
70.815000,28.2273
70.820000,49.2949
70.825000,22.8836
70.830000,34.9824
70.835000,50.0410
70.840000,42.3030
70.845000,39.3277
70.850000,40.7754
70.855000,52.1975
70.860000,33.7603
70.865000,43.5064
70.870000,60.1726
70.875000,47.5667
70.880000,35.0751
70.885000,55.5694
70.890000,48.7558
70.895000,28.1571
70.900000,44.5268
70.905000,45.8409
70.910000,21.9959
70.915000,38.2163
70.920000,43.6809
70.925000,30.0610
70.930000,31.6632
70.935000,44.2784
70.940000,44.4941
70.945000,33.4424
70.950000,47.4493
70.955000,50.8234
70.960000,31.6420
70.965000,35.9039
70.970000,54.1205
70.975000,39.6176
70.980000,23.3530
70.985000,29.1790
70.990000,29.1522
70.995000,7.8546
71.000000,18.7774
71.005000,13.7220
71.010000,4.8596
71.015000,1.3587
71.020000,6.4394
71.025000,-10.6330
71.030000,-8.9345
71.035000,2.0762
71.040000,6.2260
71.045000,-8.9801
71.050000,4.0503
71.055000,14.0004
71.060000,-4.5028
71.065000,6.7035
71.070000,19.6103
71.075000,-12.6938
71.080000,-11.8405
71.085000,8.3941
71.090000,0.9656
71.095000,-12.6342
71.100000,-4.6150
71.105000,-4.4483
71.110000,-21.6897
71.115000,-24.3375
71.120000,-9.9199
71.125000,-21.6509
71.130000,-21.4541
71.135000,-9.7641
71.140000,-6.3016
71.145000,-13.6216
71.150000,7.8746
71.155000,5.3439
71.160000,-13.5755
71.165000,-20.8178
71.170000,-5.6247
71.175000,-14.9353
71.180000,-15.6388
71.185000,-17.5503
71.190000,-18.6747
71.195000,-27.5196
71.200000,-27.9299
71.205000,-31.3584
71.210000,-46.3246
71.215000,-40.2123
71.220000,-27.8119
71.225000,-33.7055
71.230000,-45.6767
71.235000,-24.1926
71.240000,-24.2996
71.245000,-33.7321
71.250000,-10.7677
71.255000,-2.0854
71.260000,-13.5309
71.265000,-15.7437
71.270000,-7.4939
71.275000,-15.9508
71.280000,-15.7579
71.285000,-1.2818
71.290000,-14.5916
71.295000,-22.7712
71.300000,-13.3473
71.305000,-6.1661
71.310000,-16.4034
71.315000,-13.7643
71.320000,-8.0942
71.325000,-15.4275
71.330000,-13.8796
71.335000,12.2166
71.340000,7.8060
71.345000,5.7138
71.350000,14.8680
71.355000,32.3118
71.360000,10.3032
71.365000,18.9585
71.370000,26.1889
71.375000,22.8054
71.380000,10.6681
71.385000,27.2022
71.390000,24.7704
71.395000,9.3614
71.400000,23.7240
71.405000,33.7938
71.410000,10.2614
71.415000,13.2176
71.420000,29.1717
71.425000,18.1207
71.430000,15.5469
71.435000,33.9337
71.440000,36.9936
71.445000,24.5587
71.450000,52.6528
71.455000,46.5653
71.460000,36.9555
71.465000,53.9946
71.470000,54.2604
71.475000,46.6911
71.480000,32.6752
71.485000,46.1753
71.490000,44.0302
71.495000,22.0853
71.500000,32.7191
71.505000,39.4262
71.510000,20.5081
71.515000,28.8930
71.520000,46.9122
71.525000,27.1375
71.530000,33.4455
71.535000,56.7593
71.540000,53.0783
71.545000,38.3864
71.550000,46.9453
71.555000,53.5036
71.560000,33.7119
71.565000,50.1583
71.570000,50.1347
71.575000,37.8893
71.580000,39.9226
71.585000,59.6266
71.590000,50.7337
71.595000,25.5664
71.600000,24.8874
71.605000,24.2998
71.610000,5.0715
71.615000,-0.9747
71.620000,8.6501
71.625000,0.4363
71.630000,-3.0792
71.635000,17.6537
71.640000,10.2639
71.645000,12.0259
71.650000,33.9259
71.655000,34.2645
71.660000,12.0788
71.665000,15.5606
71.670000,19.0194
71.675000,15.2482
71.680000,9.0766
71.685000,9.7537
71.690000,-2.2130
71.695000,-23.0276
71.700000,-8.4416
71.705000,-16.4572
71.710000,-17.3275
71.715000,-27.1887
71.720000,-11.7219
71.725000,-23.8995
71.730000,-26.3049
71.735000,-10.9733
71.740000,-8.0288
71.745000,-15.5647
71.750000,2.8070
71.755000,3.1890
71.760000,-13.0098
71.765000,-11.2166
71.770000,-9.2700
71.775000,-9.7366
71.780000,-21.5196
71.785000,-16.3534
71.790000,-13.4228
71.795000,-46.5235
71.800000,-40.9316
71.805000,-36.9127
71.810000,-55.0705
71.815000,-49.4216
71.820000,-26.2839
71.825000,-44.4719
71.830000,-47.2949
71.835000,-38.5832
71.840000,-36.7669
71.845000,-46.5551
71.850000,-26.1683
71.855000,-15.1316
71.860000,-37.8388
71.865000,-34.5930
71.870000,-17.7748
71.875000,-25.4011
71.880000,-28.4186
71.885000,-26.2519
71.890000,-28.7987
71.895000,-39.0764
71.900000,-29.7298
71.905000,-35.0930
71.910000,-53.9178
71.915000,-51.3122
71.920000,-39.4493
71.925000,-47.4580
71.930000,-50.2422
71.935000,-26.7245
71.940000,-23.9130
71.945000,-33.3368
71.950000,-24.8194
71.955000,-1.2849
71.960000,-17.6939
71.965000,-18.5867
71.970000,0.6221
71.975000,-14.0972
71.980000,-22.5717
71.985000,-6.8044
71.990000,-24.4275
71.995000,-28.5798
72.000000,-8.2365
72.005000,-7.5116
72.010000,-16.4116
72.015000,-11.2111
72.020000,-0.3780
72.025000,-6.9891
72.030000,-14.5503
72.035000,4.9200
72.040000,4.5964
72.045000,-1.5386
72.050000,21.6562
72.055000,23.9586
72.060000,23.8660
72.065000,27.4349
72.070000,33.6527
72.075000,28.4747
72.080000,26.7076
72.085000,34.8602
72.090000,26.4439
72.095000,1.8259
72.100000,10.3127
72.105000,18.1289
72.110000,-2.2709
72.115000,14.8961
72.120000,32.3616
72.125000,15.4105
72.130000,20.3335
72.135000,41.0653
72.140000,38.7260
72.145000,39.8554
72.150000,52.7914
72.155000,64.1391
72.160000,39.7154
72.165000,62.3528
72.170000,60.3182
72.175000,48.0168
72.180000,44.7304
72.185000,38.7039
72.190000,28.5369
72.195000,16.7972
72.200000,31.6895
72.205000,28.2769
72.210000,20.3445
72.215000,6.3676
72.220000,26.4409
72.225000,10.6927
72.230000,18.7244
72.235000,35.0711
72.240000,27.5449
72.245000,24.8821
72.250000,40.3816
72.255000,51.0478
72.260000,20.4543
72.265000,28.7083
72.270000,36.1388
72.275000,12.8009
72.280000,12.4563
72.285000,18.5344
72.290000,2.1673
72.295000,-12.8516
72.300000,1.1721
72.305000,-2.6758
72.310000,-24.0258
72.315000,-19.0668
72.320000,-5.7537
72.325000,-20.0866
72.330000,-26.7136
72.335000,-2.2249
72.340000,-3.1312
72.345000,-5.9300
72.350000,-1.3747
72.355000,1.8056
72.360000,-17.9190
72.365000,-17.2232
72.370000,0.6483
72.375000,-15.7110
72.380000,-26.2962
72.385000,-19.5700
72.390000,-30.6609
72.395000,-53.0242
72.400000,-41.1931
72.405000,-27.6989
72.410000,-42.6195
72.415000,-45.9171
72.420000,-37.1818
72.425000,-41.9028
72.430000,-42.8452
72.435000,-21.8965
72.440000,-31.0348
72.445000,-38.3074
72.450000,-18.4027
72.455000,-20.8868
72.460000,-25.5440
72.465000,-21.7840
72.470000,-14.3038
72.475000,-32.9153
72.480000,-40.5981
72.485000,-24.6486
72.490000,-37.3519
72.495000,-53.3258
72.500000,-47.8151
72.505000,-43.2587
72.510000,-74.2038
72.515000,-64.7616
72.520000,-54.5303
72.525000,-60.0219
72.530000,-58.6336
72.535000,-42.2689
72.540000,-43.4103
72.545000,-51.6309
72.550000,-38.7108
