timestamp,value
147.2,-0.8842
147.3,-0.6770
147.4,-0.7034
147.5,-0.4290
147.6,-0.4339
147.7,-0.1449
147.8,0.0313
147.9,0.0955
148.0,0.1770
148.1,0.4558
148.2,0.5879
148.3,0.6796
148.4,0.8652
148.5,0.9479
148.6,0.8644
148.7,0.9939
148.8,1.0401
148.9,1.0261
149.0,1.1102
149.1,0.9375
149.2,0.9284
149.3,0.8207
149.4,0.8629
149.5,0.7983
149.6,0.7308
149.7,0.5334
149.8,0.4115
149.9,0.2951
150.0,0.1957
150.1,0.1618
150.2,0.0339
150.3,-0.0975
150.4,-0.2130
150.5,-0.1545
150.6,-0.3560
150.7,-0.4324
150.8,-0.6354
150.9,-0.7611
151.0,-0.6671
151.1,-0.7997
151.2,-0.9600
151.3,-0.7830
151.4,-0.9075
151.5,-1.0138
151.6,-1.0360
151.7,-0.9884
151.8,-0.9205
151.9,-1.1247
152.0,-0.8162
152.1,-0.7288
152.2,-0.7021
152.3,-0.5207
152.4,-0.4172
152.5,-0.2352
152.6,-0.2385
152.7,0.0668
152.8,0.0945
152.9,0.4122
153.0,0.3100
153.1,0.4593
153.2,0.7362
153.3,0.7245
153.4,0.7021
153.5,0.9959
153.6,0.9931
153.7,1.0595
153.8,1.0560
153.9,0.9118
154.0,0.9360
154.1,1.0071
154.2,0.9812
154.3,0.8248
154.4,0.7888
154.5,0.5771
154.6,0.5128
154.7,0.5042
154.8,0.3563
154.9,0.3714
155.0,0.0571
155.1,0.1134
155.2,-0.0008
155.3,-0.2451
155.4,-0.3448
155.5,-0.4308
155.6,-0.4569
155.7,-0.5682
155.8,-0.6988
155.9,-0.7392
156.0,-0.7593
156.1,-0.8683
156.2,-0.8989
156.3,-1.0766
156.4,-1.0158
156.5,-0.9435
156.6,-0.9674
156.7,-1.1473
156.8,-0.8469
156.9,-0.7647
157.0,-0.7977
157.1,-0.6927
157.2,-0.5996
157.3,-0.5870
157.4,-0.3730
157.5,-0.1547
157.6,0.0342
157.7,0.0213
157.8,0.3643
157.9,0.3325
158.0,0.5070
158.1,0.4312
158.2,0.8119
158.3,0.8269
158.4,1.0434
158.5,0.9792
158.6,0.9312
158.7,1.0743
158.8,0.9979
158.9,0.8363
159.0,0.9566
159.1,0.8248
159.2,0.8084
159.3,0.7437
159.4,0.6719
159.5,0.6443
159.6,0.4643
159.7,0.3819
159.8,0.3592
159.9,0.2272
160.0,0.0581
160.1,0.0800
160.2,-0.2741
160.3,-0.2132
160.4,-0.2653
160.5,-0.3524
160.6,-0.5524
160.7,-0.5919
160.8,-0.7354
160.9,-0.7162
161.0,-0.8218
161.1,-0.9539
161.2,-0.8191
161.3,-1.0406
161.4,-1.0356
161.5,-1.0829
161.6,-0.8302
161.7,-0.8709
161.8,-0.9269
161.9,-0.8398
162.0,-0.6261
162.1,-0.5522
162.2,-0.5183
162.3,-0.5005
162.4,-0.2067
162.5,-0.1135
162.6,0.0602
162.7,0.1747
162.8,0.3317
162.9,0.4305
163.0,0.7012
163.1,0.6642
163.2,0.9061
163.3,1.0020
163.4,1.0270
163.5,1.0161
163.6,1.1293
163.7,0.9748
163.8,1.1471
163.9,0.9345
164.0,1.0232
164.1,0.8652
164.2,0.8121
164.3,0.6988
164.4,0.7446
164.5,0.6095
164.6,0.4301
164.7,0.2736
164.8,0.3162
164.9,0.0346
165.0,0.0407
165.1,-0.0911
165.2,-0.2380
165.3,-0.3048
165.4,-0.3166
165.5,-0.4955
165.6,-0.6775
165.7,-0.5793
165.8,-0.8711
165.9,-0.7125
166.0,-0.9924
166.1,-0.8515
166.2,-1.0169
166.3,-1.0566
166.4,-1.0008
166.5,-0.9678
166.6,-0.7330
166.7,-0.9805
166.8,-0.9467
166.9,-0.7448
167.0,-0.6105
167.1,-0.5619
167.2,-0.4714
167.3,-0.3376
167.4,-0.1188
167.5,0.0917
167.6,0.2109
167.7,0.2151
167.8,0.4049
167.9,0.6015
168.0,0.6705
168.1,0.8757
168.2,0.7474
168.3,0.8288
168.4,0.9109
168.5,1.0255
168.6,0.9782
168.7,1.0211
168.8,1.1283
168.9,0.8950
169.0,0.8030
169.1,0.9020
169.2,0.7271
169.3,0.6611
169.4,0.5825
169.5,0.4018
169.6,0.3487
169.7,0.2287
169.8,0.0367
169.9,0.0748
170.0,-0.2220
170.1,-0.1792
170.2,-0.2786
170.3,-0.3805
170.4,-0.3862
170.5,-0.4800
170.6,-0.5170
170.7,-0.7408
170.8,-0.8687
170.9,-0.8988
171.0,-0.8589
171.1,-0.7813
171.2,-0.8380
171.3,-1.1261
171.4,-1.0277
171.5,-0.9742
171.6,-1.0751
171.7,-0.8367
171.8,-0.8465
171.9,-0.6391
172.0,-0.5708
172.1,-0.4957
172.2,-0.3010
172.3,-0.2110
172.4,0.0031
172.5,0.1632
172.6,0.2609
172.7,0.3488
172.8,0.4935
172.9,0.8414
173.0,0.7678
173.1,0.8547
173.2,0.8468
173.3,0.9932
173.4,0.8987
173.5,1.1658
173.6,0.9716
173.7,0.9345
173.8,0.8949
173.9,0.8028
174.0,0.6915
174.1,0.7660
174.2,0.7631
174.3,0.6928
174.4,0.3846
174.5,0.2791
174.6,0.2437
174.7,0.2522
174.8,0.1632
174.9,0.0557
175.0,0.0127
175.1,-0.3401
175.2,-0.3783
175.3,-0.3533
175.4,-0.5877
175.5,-0.5788
175.6,-0.6415
175.7,-0.9645
175.8,-0.8774
175.9,-0.8987
176.0,-0.9779
176.1,-1.0536
176.2,-0.9196
176.3,-1.0050
176.4,-0.9479
176.5,-0.9350
176.6,-0.9013
176.7,-0.8316
176.8,-0.7199
176.9,-0.6747
177.0,-0.3994
177.1,-0.4435
177.2,-0.2686
177.3,-0.0700
177.4,0.1190
177.5,0.0874
177.6,0.3934
177.7,0.5767
177.8,0.4828
177.9,0.7369
178.0,0.8444
178.1,1.0225
178.2,0.9757
178.3,1.0512
178.4,0.9618
178.5,1.1020
178.6,1.0728
178.7,0.9835
178.8,1.0108
178.9,0.7932
179.0,0.7237
179.1,0.7469
179.2,0.5144
179.3,0.5795
179.4,0.4111
179.5,0.4653
179.6,0.1594
179.7,0.2268
179.8,0.0872
179.9,0.0127
180.0,-0.0983
180.1,-0.1227
180.2,-0.3596
180.3,-0.2567
180.4,-0.3921
180.5,-0.5538
180.6,-0.5127
180.7,-0.6676
180.8,-0.7245
180.9,-0.9769
181.0,-0.8447
181.1,-0.8038
181.2,-0.6486
181.3,-0.8396
181.4,-0.8256
181.5,-0.8070
181.6,-0.6494
181.7,-0.7292
181.8,-0.5474
181.9,-0.4278
182.0,-0.3964
182.1,-0.1810
182.2,-0.1817
182.3,0.0487
182.4,0.0136
182.5,0.1834
182.6,0.3149
182.7,0.5117
182.8,0.5587
182.9,0.6146
183.0,0.6770
183.1,0.6608
183.2,0.8461
183.3,0.8101
183.4,0.6551
183.5,0.8358
183.6,0.8153
183.7,0.7960
183.8,0.7253
183.9,0.6032
184.0,0.3627
184.1,0.5095
184.2,0.3691
184.3,0.4468
184.4,0.0827
184.5,0.1109
184.6,0.1473
184.7,0.0052
184.8,-0.2228
184.9,-0.0968
185.0,-0.3039
185.1,-0.2354
185.2,-0.3251
185.3,-0.5203
185.4,-0.5558
185.5,-0.5573
185.6,-0.6700
185.7,-0.8908
185.8,-0.7844
185.9,-0.7576
186.0,-0.9697
186.1,-0.8642
186.2,-0.9347
186.3,-0.7984
186.4,-0.8096
186.5,-0.7922
186.6,-0.7714
186.7,-0.4696
186.8,-0.4862
186.9,-0.5006
187.0,-0.2711
187.1,-0.1773
187.2,0.2109
187.3,0.1700
187.4,0.2853
187.5,0.3923
187.6,0.4172
187.7,0.5905
187.8,0.7236
187.9,0.7907
188.0,0.8634
188.1,0.8625
188.2,0.7866
188.3,0.9009
188.4,0.9130
188.5,0.7658
188.6,0.6753
188.7,0.7480
188.8,0.7313
188.9,0.4667
189.0,0.4947
189.1,0.4865
189.2,0.4593
189.3,0.3738
189.4,0.4859
189.5,0.1826
189.6,0.0616
189.7,-0.0262
189.8,-0.1388
189.9,-0.2377
190.0,-0.2347
190.1,-0.3457
190.2,-0.5056
190.3,-0.6177
190.4,-0.6599
190.5,-0.6715
190.6,-0.7492
190.7,-0.8400
190.8,-0.8663
190.9,-0.8275
191.0,-0.9367
191.1,-0.8954
191.2,-0.7463
191.3,-0.9580
191.4,-0.7998
191.5,-0.6947
191.6,-0.4853
191.7,-0.5548
191.8,-0.4894
191.9,-0.2639
192.0,0.0377
192.1,-0.0687
192.2,0.1071
192.3,0.1932
192.4,0.4611
192.5,0.3305
192.6,0.5468
192.7,0.6917
192.8,0.7633
192.9,0.7636
193.0,0.7463
193.1,0.8305
193.2,0.9335
193.3,0.8367
193.4,0.9433
193.5,0.6458
193.6,0.6910
193.7,0.7423
193.8,0.6748
193.9,0.5284
194.0,0.4451
194.1,0.2945
194.2,0.2633
194.3,0.2402
194.4,0.2152
194.5,-0.1410
194.6,-0.0095
194.7,-0.1796
194.8,-0.1701
194.9,-0.2507
195.0,-0.3201
195.1,-0.1871
195.2,-0.4854
195.3,-0.4916
195.4,-0.5875
195.5,-0.6913
195.6,-0.8334
195.7,-0.7422
195.8,-0.7855
195.9,-0.9396
196.0,-0.8285
196.1,-0.8866
196.2,-0.8075
196.3,-0.7875
196.4,-0.5277
196.5,-0.6297
196.6,-0.5299
196.7,-0.3968
196.8,-0.4223
196.9,-0.2138
197.0,-0.0257
197.1,0.1626
197.2,0.0091
197.3,0.2247
197.4,0.3392
197.5,0.5143
197.6,0.5817
197.7,0.7252
197.8,0.7641
197.9,0.7862
198.0,0.9792
198.1,0.7627
198.2,0.9454
198.3,0.7417
198.4,0.6753
198.5,0.6051
198.6,0.9027
198.7,0.6257
198.8,0.4444
198.9,0.6068
199.0,0.4436
199.1,0.3504
199.2,0.3601
199.3,0.2246
199.4,0.0487
199.5,0.0476
199.6,-0.2097
199.7,-0.1251
199.8,-0.2872
199.9,-0.3003
200.0,-0.4679
200.1,-0.4427
200.2,-0.4866
200.3,-0.6448
200.4,-0.5397
200.5,-0.5612
200.6,-0.8530
200.7,-0.8461
200.8,-0.9076
200.9,-0.8370
201.0,-0.7572
201.1,-0.7578
201.2,-0.6791
201.3,-0.7804
201.4,-0.5861
201.5,-0.5523
201.6,-0.5545
201.7,-0.4344
201.8,-0.2131
201.9,-0.0576
202.0,-0.0263
202.1,0.1602
202.2,0.2231
202.3,0.4408
202.4,0.5269
202.5,0.6065
202.6,0.7450
202.7,0.6354
202.8,0.7037
202.9,0.8005
203.0,0.8799
203.1,0.9732
203.2,0.7726
203.3,0.6990
203.4,0.6922
203.5,0.4845
203.6,0.5629
203.7,0.4869
203.8,0.6050
203.9,0.4074
204.0,0.2647
204.1,0.2344
204.2,0.3088
204.3,0.0677
204.4,-0.0127
204.5,-0.0399
204.6,-0.0418
204.7,-0.2517
204.8,-0.3019
204.9,-0.2922
205.0,-0.3953
205.1,-0.4473
205.2,-0.6592
205.3,-0.7480
205.4,-0.6432
205.5,-0.7231
205.6,-0.6867
205.7,-0.8444
205.8,-0.7530
205.9,-0.7731
206.0,-0.8733
206.1,-0.6392
206.2,-0.7771
206.3,-0.7089
206.4,-0.5978
206.5,-0.4640
206.6,-0.2383
206.7,-0.2058
206.8,-0.1621
206.9,0.1245
207.0,0.1979
207.1,0.2679
207.2,0.3050
207.3,0.4990
207.4,0.4352
207.5,0.6956
207.6,0.7707
207.7,0.6760
207.8,0.7880
207.9,0.6778
208.0,0.8694
208.1,0.6683
208.2,0.8604
208.3,0.9431
208.4,0.7814
208.5,0.5867
208.6,0.6650
208.7,0.5568
208.8,0.5635
208.9,0.3946
209.0,0.3218
209.1,0.1054
209.2,0.1284
209.3,0.0635
209.4,-0.0410
209.5,-0.0959
209.6,-0.0615
209.7,-0.2019
209.8,-0.2914
209.9,-0.4449
210.0,-0.4950
210.1,-0.6084
210.2,-0.5970
210.3,-0.8401
210.4,-0.6423
210.5,-0.8038
210.6,-0.8010
210.7,-0.8252
210.8,-0.8506
210.9,-0.8479
211.0,-0.8620
211.1,-0.8305
211.2,-0.6578
211.3,-0.6754
211.4,-0.5882
211.5,-0.3177
211.6,-0.2842
211.7,-0.0987
211.8,0.0919
211.9,0.0188
212.0,0.3191
212.1,0.4692
212.2,0.3121
212.3,0.6145
212.4,0.5750
212.5,0.6997
212.6,0.8514
212.7,0.7533
212.8,0.8409
212.9,0.7235
213.0,0.8239
213.1,0.7776
213.2,0.6794
213.3,0.8489
213.4,0.7860
213.5,0.5322
213.6,0.5871
213.7,0.4864
213.8,0.3112
213.9,0.2785
214.0,0.1741
214.1,0.2897
214.2,-0.0268
214.3,0.0198
214.4,-0.0566
214.5,-0.2247
214.6,-0.2031
214.7,-0.4572
214.8,-0.4386
214.9,-0.5453
215.0,-0.6689
215.1,-0.7396
215.2,-0.8457
215.3,-0.7812
215.4,-0.6750
215.5,-0.8907
215.6,-0.9276
215.7,-0.7904
215.8,-0.7181
215.9,-0.7812
216.0,-0.8068
216.1,-0.5670
216.2,-0.7100
216.3,-0.5190
216.4,-0.4392
216.5,-0.3112
216.6,-0.2864
216.7,-0.0763
216.8,0.0371
216.9,0.0852
217.0,0.3286
217.1,0.6282
217.2,0.5304
217.3,0.5265
217.4,0.6455
217.5,0.7711
217.6,0.8556
217.7,0.9289
217.8,0.8523
217.9,0.8051
218.0,0.6410
218.1,0.8227
218.2,0.7830
218.3,0.6479
218.4,0.7715
218.5,0.6391
218.6,0.4178
218.7,0.4088
218.8,0.3426
218.9,0.1256
219.0,0.2853
219.1,0.1364
219.2,0.0527
219.3,0.0373
219.4,0.0410
219.5,-0.2021
219.6,-0.3247
219.7,-0.2361
219.8,-0.4928
219.9,-0.6040
220.0,-0.5701
220.1,-0.6246
220.2,-0.6536
220.3,-0.8918
220.4,-0.9310
220.5,-0.8327
220.6,-0.7814
220.7,-0.8168
220.8,-0.9019
220.9,-0.6331
221.0,-0.7529
221.1,-0.6027
221.2,-0.6143
221.3,-0.3601
221.4,-0.4045
221.5,-0.0862
221.6,-0.1559
221.7,-0.0426
221.8,0.1178
221.9,0.1849
222.0,0.3275
222.1,0.4439
222.2,0.6616
222.3,0.6653
222.4,0.7267
222.5,0.8460
222.6,0.8884
222.7,0.7842
222.8,0.9202
222.9,0.9297
223.0,0.7861
223.1,0.8407
223.2,0.6068
223.3,0.6033
223.4,0.4685
223.5,0.5552
223.6,0.5290
223.7,0.2971
223.8,0.2217
223.9,0.1785
224.0,0.0842
224.1,-0.0290
224.2,-0.1132
224.3,-0.0651
224.4,-0.1815
224.5,-0.3725
224.6,-0.2306
224.7,-0.4203
224.8,-0.3006
224.9,-0.6896
225.0,-0.6904
225.1,-0.8182
225.2,-0.7416
225.3,-0.7662
225.4,-0.7597
225.5,-0.9113
225.6,-0.8644
225.7,-0.6582
225.8,-0.7044
225.9,-0.7213
226.0,-0.7252
226.1,-0.5149
226.2,-0.5722
226.3,-0.3974
226.4,-0.3912
226.5,-0.2030
226.6,-0.1658
226.7,0.0667
226.8,0.3876
226.9,0.3286
227.0,0.3599
227.1,0.3950
227.2,0.5997
227.3,0.8168
227.4,0.8083
227.5,0.9689
227.6,0.7245
227.7,0.8468
227.8,1.0114
227.9,0.8399
228.0,0.8596
228.1,0.6685
228.2,0.5805
228.3,0.6148
228.4,0.5585
228.5,0.4403
228.6,0.5890
228.7,0.4778
228.8,0.1863
228.9,0.1686
229.0,0.0252
229.1,-0.1033
229.2,-0.2584
229.3,-0.0656
229.4,-0.2053
229.5,-0.3686
229.6,-0.4209
229.7,-0.4295
229.8,-0.5039
229.9,-0.6309
230.0,-0.5670
230.1,-0.7185
230.2,-0.6679
230.3,-0.8786
230.4,-0.9313
230.5,-0.9751
230.6,-0.7850
230.7,-0.7061
230.8,-0.6770
230.9,-0.6230
231.0,-0.5980
231.1,-0.5325
231.2,-0.4693
231.3,-0.2260
231.4,-0.3118
231.5,0.0535
231.6,0.1042
231.7,0.1777
231.8,0.2853
231.9,0.4771
232.0,0.4324
232.1,0.6469
232.2,0.8823
232.3,0.6984
232.4,0.8672
232.5,0.9033
232.6,0.8565
232.7,0.8014
232.8,0.7712
232.9,0.8392
233.0,0.8302
233.1,0.6859
233.2,0.6202
233.3,0.5510
233.4,0.3519
233.5,0.4313
233.6,0.3526
233.7,0.2296
233.8,0.2084
233.9,0.1886
234.0,-0.0449
234.1,0.0227
234.2,-0.3299
234.3,-0.1699
234.4,-0.4051
234.5,-0.5265
234.6,-0.5942
234.7,-0.6354
234.8,-0.5070
234.9,-0.6670
235.0,-0.8143
235.1,-0.6832
235.2,-0.7256
235.3,-0.7787
235.4,-0.7729
235.5,-0.7894
235.6,-0.9507
235.7,-0.7450
235.8,-0.6594
235.9,-0.6412
236.0,-0.6430
236.1,-0.3909
236.2,-0.3826
236.3,0.0020
236.4,-0.1563
236.5,0.0068
236.6,0.2140
236.7,0.1938
236.8,0.2880
236.9,0.4465
237.0,0.5777
237.1,0.4658
237.2,0.5934
237.3,0.8607
237.4,0.8637
237.5,0.6873
237.6,0.7797
237.7,0.8599
237.8,0.7996
237.9,0.7934
238.0,0.7928
238.1,0.5937
238.2,0.5403
238.3,0.6270
238.4,0.3037
238.5,0.2873
238.6,0.2710
238.7,0.0233
238.8,-0.0191
238.9,-0.0068
239.0,-0.0347
239.1,-0.2115
239.2,-0.2894
239.3,-0.4405
239.4,-0.3161
239.5,-0.4455
239.6,-0.5007
239.7,-0.5868
239.8,-0.7007
239.9,-0.6515
240.0,-0.6677
240.1,-0.8469
240.2,-1.0053
240.3,-0.9213
240.4,-0.9038
240.5,-0.7818
240.6,-0.9373
240.7,-0.7026
240.8,-0.6200
240.9,-0.5782
241.0,-0.5999
241.1,-0.4117
241.2,-0.2071
241.3,-0.0434
241.4,0.0586
241.5,0.0104
241.6,0.3331
241.7,0.3137
241.8,0.5385
241.9,0.6155
242.0,0.7310
242.1,0.7043
242.2,0.7632
242.3,0.8732
242.4,0.9005
242.5,0.8655
242.6,0.9073
242.7,0.9978
242.8,0.7998
242.9,0.7789
243.0,0.7062
243.1,0.6782
243.2,0.5471
243.3,0.6695
243.4,0.4609
243.5,0.4307
243.6,0.2832
243.7,-0.0021
243.8,0.0604
243.9,0.0146
244.0,-0.1521
244.1,-0.1963
244.2,-0.2711
244.3,-0.3677
244.4,-0.5364
244.5,-0.4794
244.6,-0.5499
244.7,-0.7553
244.8,-0.8044
244.9,-0.7587
245.0,-0.9634
245.1,-0.9193
245.2,-0.9385
245.3,-0.9385
245.4,-0.8198
245.5,-1.0164
245.6,-0.8123
245.7,-0.7099
245.8,-0.6132
245.9,-0.5779
246.0,-0.2639
246.1,-0.3442
246.2,-0.1965
246.3,-0.0273
246.4,-0.0114
246.5,0.3233
246.6,0.4395
246.7,0.2703
246.8,0.5638
246.9,0.6604
247.0,0.6265
247.1,0.8072
247.2,0.9410
247.3,1.0760
247.4,0.9689
247.5,0.9237
247.6,0.7134
247.7,0.8834
247.8,0.7427
247.9,0.6762
248.0,0.7203
248.1,0.5623
248.2,0.5083
248.3,0.4747
248.4,0.3664
248.5,0.0708
248.6,0.1252
248.7,0.0108
248.8,0.1734
248.9,0.0123
249.0,-0.1938
249.1,-0.2095
249.2,-0.3418
249.3,-0.4507
249.4,-0.4489
249.5,-0.5397
249.6,-0.7459
249.7,-0.6326
249.8,-0.7852
249.9,-0.7075
250.0,-0.8617
250.1,-0.9389
250.2,-0.8478
250.3,-0.9735
250.4,-0.7555
250.5,-0.8924
250.6,-0.7908
250.7,-0.7176
250.8,-0.5460
250.9,-0.3746
251.0,-0.2613
251.1,-0.2356
251.2,-0.0625
251.3,-0.0104
251.4,0.2470
251.5,0.4775
251.6,0.4497
251.7,0.5824
251.8,0.6519
251.9,0.6964
252.0,0.7383
252.1,0.8130
252.2,0.8613
252.3,0.8257
252.4,1.0478
252.5,0.9253
252.6,0.8335
252.7,0.8298
252.8,0.7609
252.9,0.6944
253.0,0.6583
253.1,0.5226
253.2,0.4002
253.3,0.4883
253.4,0.2497
253.5,0.2307
253.6,0.1229
253.7,-0.0889
253.8,-0.0610
253.9,-0.0692
254.0,-0.2605
254.1,-0.3215
254.2,-0.3844
254.3,-0.4477
254.4,-0.5789
254.5,-0.6697
254.6,-0.7175
254.7,-0.7040
254.8,-0.7690
254.9,-0.9744
255.0,-0.9775
255.1,-0.9411
255.2,-1.1036
255.3,-0.8003
255.4,-0.8800
255.5,-0.8271
255.6,-0.6677
255.7,-0.5745
255.8,-0.5213
255.9,-0.3889
256.0,-0.2232
256.1,-0.1497
256.2,-0.0086
256.3,0.2659
256.4,0.2616
256.5,0.3516
256.6,0.4341
256.7,0.6676
256.8,0.7959
256.9,0.8608
257.0,0.7922
257.1,0.8929
257.2,0.8483
257.3,0.8391
257.4,0.8736
257.5,0.8996
257.6,0.8769
257.7,0.7524
257.8,0.7055
257.9,0.6937
258.0,0.5219
258.1,0.4094
258.2,0.3446
258.3,0.1394
258.4,0.2277
258.5,0.0484
258.6,0.1599
258.7,0.0512
258.8,-0.0328
258.9,-0.2667
259.0,-0.3423
259.1,-0.4895
259.2,-0.5625
259.3,-0.4037
259.4,-0.5999
259.5,-0.7993
259.6,-0.8420
259.7,-0.9350
259.8,-0.8132
259.9,-0.9262
260.0,-0.9667
260.1,-0.8801
260.2,-0.7701
260.3,-0.9498
260.4,-0.6940
260.5,-0.5934
260.6,-0.5419
260.7,-0.5745
260.8,-0.3828
260.9,-0.0690
261.0,-0.1840
261.1,-0.0126
261.2,0.1610
261.3,0.3949
261.4,0.5246
261.5,0.5413
261.6,0.6726
261.7,0.7110
261.8,0.7962
261.9,0.7991
262.0,0.8913
262.1,0.9627
262.2,0.8452
262.3,0.9648
262.4,0.9105
262.5,0.7904
262.6,0.7001
262.7,0.8025
262.8,0.6519
262.9,0.5527
263.0,0.2976
263.1,0.4409
263.2,0.2536
263.3,0.2140
263.4,0.0887
263.5,-0.0530
263.6,0.0290
263.7,-0.0390
263.8,-0.3582
263.9,-0.4712
264.0,-0.4002
264.1,-0.5733
264.2,-0.4326
264.3,-0.6145
264.4,-0.6829
264.5,-0.8337
264.6,-0.7704
264.7,-0.6757
264.8,-0.8685
264.9,-0.8693
265.0,-0.9393
265.1,-0.9380
265.2,-0.8881
265.3,-0.8534
265.4,-0.6159
265.5,-0.6106
265.6,-0.6321
265.7,-0.4504
265.8,-0.2510
265.9,-0.2368
266.0,0.0136
266.1,0.0770
266.2,0.1319
266.3,0.3268
266.4,0.4814
266.5,0.6135
266.6,0.6984
266.7,0.8721
266.8,0.8557
266.9,0.8775
267.0,0.8781
267.1,0.9510
267.2,0.8197
267.3,0.8855
267.4,0.8652
267.5,0.8211
267.6,0.6911
267.7,0.6175
267.8,0.5618
267.9,0.5243
268.0,0.4702
268.1,0.1926
268.2,0.3017
268.3,0.2712
268.4,0.0443
268.5,0.0888
268.6,-0.1172
268.7,-0.1627
268.8,-0.1160
268.9,-0.3520
269.0,-0.4899
269.1,-0.7799
269.2,-0.6213
269.3,-0.5840
269.4,-0.5506
269.5,-0.6298
269.6,-0.9627
269.7,-0.9054
269.8,-0.9824
269.9,-0.8038
270.0,-0.8707
270.1,-0.7619
270.2,-0.8404
270.3,-0.7061
270.4,-0.5712
270.5,-0.5762
270.6,-0.4014
270.7,-0.3509
270.8,-0.4091
270.9,-0.1004
271.0,0.0393
271.1,0.0623
271.2,0.4029
271.3,0.4587
271.4,0.6104
271.5,0.6826
271.6,0.7242
271.7,0.7896
271.8,1.0175
271.9,0.7342
272.0,0.9734
272.1,0.8797
272.2,1.0161
272.3,0.7144
272.4,0.8531
272.5,0.7434
272.6,0.6207
272.7,0.7960
272.8,0.5549
272.9,0.3908
273.0,0.3102
273.1,0.1550
273.2,0.2216
273.3,0.2656
273.4,-0.1085
273.5,-0.1702
273.6,-0.2860
273.7,-0.2455
273.8,-0.2336
273.9,-0.4303
274.0,-0.4872
274.1,-0.5849
274.2,-0.5979
274.3,-0.6783
274.4,-0.7927
274.5,-0.8221
274.6,-0.8832
274.7,-0.7973
274.8,-0.8939
274.9,-0.8665
275.0,-0.8345
275.1,-0.7192
275.2,-0.7506
275.3,-0.6700
275.4,-0.6419
275.5,-0.4535
275.6,-0.4102
275.7,-0.2952
275.8,-0.2025
275.9,0.0373
276.0,0.3054
276.1,0.3419
276.2,0.4972
276.3,0.5553
276.4,0.8033
276.5,0.6453
276.6,0.7252
276.7,0.9222
276.8,0.8849
276.9,0.9354
277.0,1.0167
277.1,0.8633
277.2,0.8431
277.3,0.8539
277.4,0.7346
277.5,0.7026
277.6,0.5827
277.7,0.5941
277.8,0.3996
277.9,0.4560
278.0,0.3184
278.1,0.1730
278.2,0.2506
278.3,0.0030
278.4,-0.0317
278.5,-0.0972
278.6,-0.1335
278.7,-0.3904
278.8,-0.3148
278.9,-0.4997
279.0,-0.5292
279.1,-0.5885
279.2,-0.7723
279.3,-0.7787
279.4,-0.8052
279.5,-0.8462
279.6,-0.9122
279.7,-0.8512
279.8,-0.9688
279.9,-0.8985
280.0,-0.8931
280.1,-0.7540
280.2,-0.6905
280.3,-0.7463
280.4,-0.4564
280.5,-0.3253
280.6,-0.2346
280.7,-0.0101
280.8,-0.0376
280.9,0.0979
281.0,0.4279
281.1,0.5052
281.2,0.5674
281.3,0.6472
281.4,0.7104
281.5,0.6730
281.6,0.8570
281.7,0.7774
281.8,0.8861
281.9,0.8468
282.0,0.7963
282.1,0.7425
282.2,0.9228
282.3,0.8651
282.4,0.5209
282.5,0.6012
282.6,0.5959
282.7,0.6139
282.8,0.4875
282.9,0.2846
283.0,0.2188
283.1,0.1890
283.2,0.0799
283.3,-0.1507
283.4,-0.1112
283.5,-0.2709
283.6,-0.3207
283.7,-0.3566
283.8,-0.5242
283.9,-0.4622
284.0,-0.5294
284.1,-0.5196
284.2,-0.7747
284.3,-0.7697
284.4,-0.8706
284.5,-0.9649
284.6,-0.7825
284.7,-0.9581
284.8,-0.8672
284.9,-0.8691
285.0,-0.8870
285.1,-0.8453
285.2,-0.7568
285.3,-0.4883
285.4,-0.3421
285.5,-0.2016
285.6,-0.2249
285.7,-0.0377
285.8,0.0219
285.9,0.2285
286.0,0.3541
286.1,0.4182
286.2,0.5680
286.3,0.7462
286.4,0.8434
286.5,0.8032
286.6,0.8971
286.7,0.9182
286.8,0.8736
286.9,0.9051
287.0,0.8604
287.1,0.7463
287.2,0.8084
287.3,0.7083
287.4,0.7896
287.5,0.6111
287.6,0.3859
287.7,0.3896
287.8,0.3732
287.9,0.2925
288.0,0.1316
288.1,0.0496
288.2,0.0412
288.3,0.0093
288.4,-0.1752
288.5,-0.2719
288.6,-0.3097
288.7,-0.3024
288.8,-0.6103
288.9,-0.5411
289.0,-0.6312
289.1,-0.6837
289.2,-0.8632
289.3,-0.8041
289.4,-0.9067
289.5,-0.9088
289.6,-0.8564
289.7,-0.8351
289.8,-0.8789
289.9,-0.9295
290.0,-0.6541
290.1,-0.6783
290.2,-0.5587
290.3,-0.5139
290.4,-0.2242
290.5,-0.2327
290.6,-0.0441
290.7,0.0197
290.8,0.1849
290.9,0.3584
291.0,0.4298
291.1,0.5300
291.2,0.6978
291.3,0.7927
291.4,0.6759
291.5,0.8061
291.6,0.7473
291.7,0.9083
291.8,0.9116
291.9,0.9426
292.0,0.8965
292.1,0.7130
292.2,0.8819
292.3,0.7518
292.4,0.6539
292.5,0.6286
292.6,0.6478
292.7,0.2300
292.8,0.2549
292.9,0.2591
293.0,0.1178
293.1,0.1034
293.2,-0.0524
293.3,-0.1108
293.4,-0.3104
293.5,-0.2523
293.6,-0.5991
293.7,-0.6036
293.8,-0.5161
293.9,-0.7285
294.0,-0.7124
294.1,-0.8386
294.2,-0.9156
294.3,-0.9108
294.4,-0.7760
294.5,-0.7641
